"","id","price","title","body","lat","long","posted","updated","header","file","bedrooms","bath","sqft","datePosted","parking","laundry","type","furnished"
"_apa_d_3-bed-2-bath-duplex-available_6701432558.html","6701432558",2075,"$2075 / 3br - 3 Bed 2 Bath Duplex Available Oct. 1st (Davis)","
            QR Code Link to This Post
            
        
This very spacious 3 bedroom, 2 bath duplex is located in East Davis. Appliances are included in unit.  Has fenced back yard and will consider Pets.  Close to shopping and bus lines. Fenced back yard with oversized one car garage. Call today to Schedule an appointment.  Available Oct 1st.
Zabace Property Managementshow contact info
",38.5538,-121.7418,"2018-09-18T14:58:21-0700","2018-09-19T15:24:21-0700","3BR / 2Ba","_apa_d_3-bed-2-bath-duplex-available_6701432558.html",3,2,NA,2018-09-18,"attached garage","w/d hookups","apartment",FALSE
"_apa_d_3-bed-25-bath-in-south-davis_6701515862.html","6701515862",2275,"$2275 / 3br - 1735ft2 - 3 bed 2.5 bath in South Davis (Davis)","
            QR Code Link to This Post
            
        
**Available December 1st***
 3 bedroom 2.5 bath home in South Davis.  Two story, two car garage, backyard, patio, washer and dryer included.  Close to parks, schools and shopping.
Call today to schedule and appointment  show contact info
 x 1    ",38.5538,-121.7418,"2018-09-18T16:40:26-0700","2018-09-20T14:28:38-0700","3BR / 2.5Ba","_apa_d_3-bed-25-bath-in-south-davis_6701515862.html",3,5,1735,2018-09-18,"attached garage","w/d in unit","house",FALSE
"_apa_d_3-bed-25-bath-triplex-in-davis_6701521966.html","6701521966",2400,"$2400 3 bed 2.5 bath Triplex in Davis (Davis)","
            QR Code Link to This Post
            
        
Beautiful 3 bedroom, 2.5 bath home located just outside of downtown available now! 2 story front unit in a triplex building. Covered parking in gated area.  First floor features 9 foot high ceilings, tiled floors, a fireplace, and kitchen with side up bar and gas stove. Dual paned windows provide fantastic lighting throughout home. An upstairs bedroom has Brazilian hardwood floors and a walk in closet. Huge master bedroom with carpeted floors and a walk in closet. This gorgeous and well maintained home will not last long! 
Contact Ciana Wallace today at  show contact info
 to schedule a showing.    ",38.5538,-121.7418,"2018-09-18T16:48:55-0700",NA,"available sep 19","_apa_d_3-bed-25-bath-triplex-in-davis_6701521966.html",NA,NA,NA,2018-09-18,"carport","w/d in unit","duplex",FALSE
"_apa_d_3-bed-3-bath-super-close-to_6701432239.html","6701432239",2395,"$2395 / 3br - 3 Bed 3 Bath Super Close To UCD (Davis)","
            QR Code Link to This Post
            
        
Description

***Available September 1st***

Large spacious 3 bedroom 3 bathroom, GREAT LOCATION - large bedrooms, with central heating and air conditioning, only a half mile from campus, has a sliding glass door to balcony and patio off of each bedroom, laundry on site, off street parking, owner pays water, sewer and garbage, 

NO PETS!

Contact 

Jennifer L  show contact info
 x 215
show contact info




Features
Air conditioning
    Refrigerator
    Balcony, deck, patio
    Laundry room / hookups
    
    


To schedule a showing or view more listings visit our website:

* www.zabace.com *

    ",38.5538,-121.7418,"2018-09-18T14:58:00-0700","2018-09-18T16:31:19-0700","3BR / 3Ba","_apa_d_3-bed-3-bath-super-close-to_6701432239.html",3,3,NA,2018-09-18,"street parking","laundry on site","duplex",FALSE
"_apa_d_3-bed-home-in-davis_6701463820.html","6701463820",2100,"$2100 / 3br - 3 Bed Home in Davis (Davis)","
            QR Code Link to This Post
            
        
This bright, clean, updated home is ready for move in! Solar tubes provide extra light in a beautiful kitchen with updated appliances such as the dishwasher, microwave hood fan and provided refrigerator.  All of the bedrooms are carpeted, bathrooms and kitchen have tile floors.  This home has two decks - one off the long living room providing access to the landscaped side yard and the other in the master bedroom leading to the backyard filled with shade trees and a sweeping lawn.  The back patio has a gazebo with mosquito nets for enjoying the evenings out doors. 
Call Zabace for an appointment to view,  show contact info
. This very reasonably priced unit will not last long!!",38.5538,-121.7418,"2018-09-18T15:34:13-0700","2018-09-18T15:57:57-0700","3BR / 2Ba","_apa_d_3-bed-home-in-davis_6701463820.html",3,2,NA,2018-09-18,"attached garage","laundry on site","house",FALSE
"_apa_d_3-bedroom-2-bath-home-near_6695017620.html","6695017620",2500,"$2500 3 bedroom 2 bath home near campus (Arthur St)","
            QR Code Link to This Post
            
        
Fully remodeled. Granite counter tops, new cabinets. Tile floor throughout. Private fenced yard. 1 car garage. Pets negotiable.  For more information call  show contact info
 or visit www.davisca.com.    ",38.550873,-121.770467,"2018-09-11T09:16:49-0700","2018-09-20T09:35:42-0700","available sep 11","_apa_d_3-bedroom-2-bath-home-near_6695017620.html",NA,NA,NA,2018-09-11,"attached garage","w/d in unit","duplex",FALSE
"_apa_d_3-bedroom-2-bath-house-in_6700505945.html","6700505945",2950,"$2950 / 3br - 1425ft2 - 3 Bedroom/2 Bath House in Davis- Up to 3 Pets OK (Davis)","
            QR Code Link to This Post
            
        
3 Bedroom house in Davis! Up to 3 pets ok. No evictions in past 5 years please to qualify. Minimum household income of $50,000 per year is required, and minimum 550 credit score. 
For details, eligibility criteria, and more information please text ""Home"" to  show contact info
 or visit www.NestingDown.com
You'll have the option to purchase this home in the future if you wish, but you lose no money if you don't purchase it. 
There are many homes available and this is one of them, although the image is a stock image.
DRE#01337077, Leilani, Realtor, HomeSmart    ",38.5462,-121.6676,"2018-09-17T14:35:40-0700",NA,"3BR / 2Ba","_apa_d_3-bedroom-2-bath-house-in_6700505945.html",3,2,1425,2018-09-17,NA,NA,"house",FALSE
"_apa_d_3-bedroom-3-bathroom-with-all_6703218442.html","6703218442",2700,"$2700 / 3br - 1331ft2 - 3 Bedroom 3 Bathroom with all the Bells & Whistles in Davis (Davis)","
            QR Code Link to This Post
            
        
Call or stop by today to take a tour of your new apartment home!At Silverstone, we have fantastic studios, one and two bedroom apartment homes, as well as 3 bedroom townhomes. Our apartment homes boast central heat and air, wireless internet connection and modern appliances. We have all the qualities to make you feel right at home.Community AmenitiesSpa Ã¢ÂÂ¢ 24-Hour Fitness Center Ã¢ÂÂ¢ 24-Hour Laundry Facility Ã¢ÂÂ¢ Wireless Internet Ã¢ÂÂ¢ Near Public Transportation Ã¢ÂÂ¢ Sparkling Pool Ã¢ÂÂ¢ Ample Parking Ã¢ÂÂ¢ Bike Racks at all BuildingsApartment AmenitiesCentral Heat and Air Ã¢ÂÂ¢ Patio/Balcony Ã¢ÂÂ¢ Washer/Dryers* Ã¢ÂÂ¢ Cable Ready Ã¢ÂÂ¢ Hardwood Inspired Floors Ã¢ÂÂ¢ Kitchen Pantry* Ã¢ÂÂ¢ Linen Closets* Ã¢ÂÂ¢ Microwave Ã¢ÂÂ¢ Quartz Counter-tops Ã¢ÂÂ¢ Refrigerator Ã¢ÂÂ¢ Stainless Steel Efficient Appliances Ã¢ÂÂ¢ Walk-in Closets*Want to see more? Give us a call and take a tour of your new home today.  Url: http://www.silverstone-davis.com/t/ad?ref=a5abbaf6300c257f10cb4e8ee112df65Silverstone is conveniently located close to the Davis P, Q, and L bus lines and is approximately two miles from the UC Davis campus.Silverstone2400 Pole LineDavis, CA 95618We welcome you and your pets to Silverstone Apartments!Pets -  allowed, Rent $20.00, Deposit $400.00Comments: Breed restrictions apply.  A deposit and rent charge is required for each pet.Cats -  allowedDogs -  allowedMon-Fri: 9AM-6PMSaturday: 10AM-4PMFederal law prohibits housing discrimination on the basis of race, color, national origin, religion, sex, familial status, or disability.",38.564706,-121.731072,"2018-09-20T15:19:18-0700",NA,"3BR / 2.5Ba","_apa_d_3-bedroom-3-bathroom-with-all_6703218442.html",3,5,1331,2018-09-20,NA,"w/d in unit","apartment",FALSE
"_apa_d_3-bedroom-home-in-quiet-east_6705227381.html","6705227381",1900,"$1900 / 3br - 1000ft2 - 3 Bedroom Home in Quiet East Davis Neighborhood (Grinnel Drive)","
            QR Code Link to This Post
            
        
Three bedroom/one bath home available in quiet East Davis family neighborhood near Slide Hill Park. Fresh paint, new kitchen cabinetry, new landscaping. Large backyard with fruit trees. Tenants pay utilities/landlord pays city services. Appliances included. Laundry room is shared with separate studio apartment (already rented) in attached garage. Pets ok but must be neighbor friendly (ie quiet). Parking available in driveway and on street. Available now.    ",38.558354,-121.719289,"2018-09-23T06:41:27-0700","2018-09-23T06:44:01-0700","3BR / 1Ba","_apa_d_3-bedroom-home-in-quiet-east_6705227381.html",3,1,1000,2018-09-23,"off-street parking","laundry on site","house",FALSE
"_apa_d_3-bedroom-in-south-davis_6690739185.html","6690739185",2195,"$2195 / 3br - 3 bedroom in South Davis (davis)","
            QR Code Link to This Post
            
        
3 bedroom 2 bath duplex with private yard and patio. Newly installed flooring throughout and a fresh coat of paint on the walls. Single car garage. Washer and dryer in unit. Located in a quiet neighborhood in South Davis just down the street from Pioneer Park. This property has great access to interstate 80 for commuters. Pictures coming soon.  For more information call Dowling Properties  show contact info
.    ",38.550386,-121.689751,"2018-09-06T09:33:55-0700","2018-09-20T09:35:08-0700","3BR / 2Ba","_apa_d_3-bedroom-in-south-davis_6690739185.html",3,2,NA,2018-09-06,"attached garage","w/d in unit","apartment",FALSE
"_apa_d_3bed-1-bath-in-davis-short_6701472387.html","6701472387",2195,"$2195 / 3br - 3Bed 1 Bath in Davis ""Short term lease"" (Davis)","
            QR Code Link to This Post
            
        
The beautiful home is fully furnished for a short term lease until December 2018, with a pool, pool service provided by owner, shady backyard with grape arbor covering an outdoor space great for relaxing or entertaining, large open kitchen with extra large refrigerator, vaulted ceilings in both living rooms, tall windows provide bright spacious common area with an atrium filled with beautiful plants.  The washer and dryer are provided, owner pays for pool service, gardener and pest service. Call or email for an appointment to view.
Schedule a showing using the link below. Call our office with any additional questions. ",38.5538,-121.7418,"2018-09-18T15:44:56-0700",NA,"3BR / 1Ba","_apa_d_3bed-1-bath-in-davis-short_6701472387.html",3,1,NA,2018-09-18,NA,"laundry on site","house",FALSE
"_apa_d_3br-2ba-bonus-room-and-huge_6700119867.html","6700119867",2800,"$2800 / 3br - 1600ft2 - 3BR 2BA W/Bonus room and Huge Yard, Move in Today! (Davis)","
            QR Code Link to This Post
            
        
Available for move in today! 3BR 2BA W/Bonus room. Huge Yard, one car garage including W/D and refrigerator, gas range.  Available immediately.  Great central Davis location walk to UCD and university mall $2800 per month. $2800 Security Deposit. WSG Not included. Well behaved dog negotiable with additional security deposit. Available immediately.  Broker show contact info

Equal Housing Opportunity    ",38.5493,-121.758343,"2018-09-17T08:59:36-0700",NA,"3BR / 2Ba","_apa_d_3br-2ba-bonus-room-and-huge_6700119867.html",3,2,1600,2018-09-17,"attached garage","w/d in unit","house",FALSE
"_apa_d_3br-3bth-renovated-washer_6704129359.html","6704129359",2700,"$2700 / 3br - 1331ft2 - 3Br 3Bth - Renovated - Washer/Dryer - Storage (Davis)","
            QR Code Link to This Post
            
        
Call or stop by today to take a tour of your new apartment home!At Silverstone, we have fantastic studios, one and two bedroom apartment homes, as well as 3 bedroom townhomes. Our apartment homes boast central heat and air, wireless internet connection and modern appliances. We have all the qualities to make you feel right at home.Community AmenitiesSpa Ã¢ÂÂ¢ 24-Hour Fitness Center Ã¢ÂÂ¢ 24-Hour Laundry Facility Ã¢ÂÂ¢ Wireless Internet Ã¢ÂÂ¢ Near Public Transportation Ã¢ÂÂ¢ Sparkling Pool Ã¢ÂÂ¢ Ample Parking Ã¢ÂÂ¢ Bike Racks at all BuildingsApartment AmenitiesCentral Heat and Air Ã¢ÂÂ¢ Patio/Balcony Ã¢ÂÂ¢ Washer/Dryers* Ã¢ÂÂ¢ Cable Ready Ã¢ÂÂ¢ Hardwood Inspired Floors Ã¢ÂÂ¢ Kitchen Pantry* Ã¢ÂÂ¢ Linen Closets* Ã¢ÂÂ¢ Microwave Ã¢ÂÂ¢ Quartz Counter-tops Ã¢ÂÂ¢ Refrigerator Ã¢ÂÂ¢ Stainless Steel Efficient Appliances Ã¢ÂÂ¢ Walk-in Closets*Want to see more? Give us a call and take a tour of your new home today.  Url: http://www.silverstone-davis.com/t/ad?ref=628735b798faa707cb1a5b0d0eac970cSilverstone is conveniently located close to the Davis P, Q, and L bus lines and is approximately two miles from the UC Davis campus.Silverstone2400 Pole LineDavis, CA 95618We welcome you and your pets to Silverstone Apartments!Pets -  allowed, Rent $20.00, Deposit $400.00Comments: Breed restrictions apply.  A deposit and rent charge is required for each pet.Cats -  allowedDogs -  allowedMon-Fri: 9AM-6PMSaturday: 10AM-4PMFederal law prohibits housing discrimination on the basis of race, color, national origin, religion, sex, familial status, or disability.",38.564706,-121.731072,"2018-09-21T15:43:37-0700",NA,"3BR / 2.5Ba","_apa_d_3br-3bth-renovated-washer_6704129359.html",3,5,1331,2018-09-21,NA,"w/d in unit","apartment",FALSE
"_apa_d_3x2-ready-for-move-in_6701438159.html","6701438159",2700,"$2700 / 1350ft2 - 3X2 - READY FOR MOVE IN (DAVIS)","
            QR Code Link to This Post
            
        
Love your next home, and call The Seville. 
 The Seville
4501 Alhambra Drive, Davis, CA, 95618
Call Now -  show contact info

Want more information? Follow this link:
http://live.fpimgt.com/8p2w4r
This is a 3 Bedroom, 2 Bath, approximately 1350 Sq. Ft. 
Seville at Mace Ranch Apartment Homes are located in the exclusive Mace Ranch community in East Davis. We are best known for being a quiet apartment community and for being conveniently located next to the freeway.
We are conveniently located near both Unitrans and Yolo transit transportation, directly by Target and dining, and only 3 miles from the University of Davis. We also have a 24-hour fitness center, pool, and spa!
Our floor plans include plenty of closet space, a private connected garage, washer/dryer, 9 ft. ceilings, central heating and air, all new appliances, and much more. 
Pet Policy:
Cats -allowed
Dogs -allowed
2 pets per apartment max 
Equal Housing Opportunity 
T31m5uH1    ",38.559173,-121.6959,"2018-09-18T15:04:30-0700",NA,"1350ft2","_apa_d_3x2-ready-for-move-in_6701438159.html",NA,NA,1350,2018-09-18,"attached garage","w/d in unit","apartment",FALSE
"_apa_d_4-3-south-davis-el-macero_6705416079.html","6705416079",4200,"$4200 / 4br - 2550ft2 - 4/3 south Davis El Macero home on Golf course with pool and Spa (South Davis El Macero)","
            QR Code Link to This Post
            
        
4 bedroom 3 bath south Davis El Macero home In a quiet culdesac on .35 acre lot.  The home has a pool and spa and backs up to the golf course with nice views. The home will be available for rent on August 31st.  Includes new Washer Dryer and stainless steel refrigerator  Ask about a Fully Furnished, month to month and utilities option.  Serious inquiries only Please.
Good Credit and income verification required.  CA DRE License # 01431174show contact info
    ",38.542223,-121.696758,"2018-09-23T10:44:30-0700",NA,"4BR / 3Ba","_apa_d_4-3-south-davis-el-macero_6705416079.html",4,3,2550,2018-09-23,"attached garage","w/d in unit","house",TRUE
"_apa_d_4-bed-3-bath-home-in-davis_6701428748.html","6701428748",3395,"$3395 / 4br - 4 Bed 3 Bath Home in Davis (Davis)","
            QR Code Link to This Post
            
        
4 bedroom, with a bonus room off one of the bedrooms, 3 full bath home. Included custom painted living and dining room, with a large open kitchen facing the pool in the backyard. Attached two car garage and large driveway behind the property. Gardening areas in the gated front and back yards, with multiple citrus trees on the property. Washer and dryer, fridge, dishwasher, and a level 2 electric car charge in the garage all included with the rental. Home is solar powered! Tenant will be responsible for the WSG bill but gardener and arborist are included in your rent. Pet friendly! 
Sign up for a showing using the link below and apply now!
http://zinspector.s3.amazonaws.com/usi/1/1486410414371b83f8d2344b50a5a9bf15e37d4fbc.PNG""",38.5538,-121.7418,"2018-09-18T14:54:05-0700",NA,"4BR / 3Ba","_apa_d_4-bed-3-bath-home-in-davis_6701428748.html",4,3,NA,2018-09-18,"attached garage","w/d in unit","house",FALSE
"_apa_d_4-bed-3-bath-home-in-davis_6701444908.html","6701444908",3395,"$3395 / 4br - 4 Bed 3 Bath Home in Davis (Davis)","
            QR Code Link to This Post
            
        
4 bedroom, with a bonus room off one of the bedrooms, 3 full bath home. Included custom painted living and dining room, with a large open kitchen facing the pool in the backyard. Attached two car garage and large driveway behind the property. Gardening areas in the gated front and back yards, with multiple citrus trees on the property. Washer and dryer, fridge, dishwasher, and a level 2 electric car charge in the garage all included with the rental. Home is solar powered! Tenant will be responsible for the WSG bill but gardener and arborist are included in your rent. Pet friendly! 
Sign up for a showing using the link below and apply now!
http://zinspector.s3.amazonaws.com/usi/1/1486410414371b83f8d2344b50a5a9bf15e37d4fbc.PNG""",38.5538,-121.7418,"2018-09-18T15:12:05-0700",NA,"4BR / 3Ba","_apa_d_4-bed-3-bath-home-in-davis_6701444908.html",4,3,NA,2018-09-18,"attached garage","w/d in unit","house",FALSE
"_apa_d_4-bed-3-bath-in-west-davis_6701481398.html","6701481398",3475,"$3475 / 4br - 4 Bed 3 bath in West Davis (Davis)","
            QR Code Link to This Post
            
        
Located in West Davis Stonegate Country Club membership included in rent. Available October 5th, 2018!  Beautiful, spacious home with pool and jacuzzi to entertain and enjoy.   Three car garage, fireplace and laundry room with washer and dryer.  ",38.5538,-121.7418,"2018-09-18T15:55:59-0700",NA,"4BR / 3Ba","_apa_d_4-bed-3-bath-in-west-davis_6701481398.html",4,3,NA,2018-09-18,"attached garage","w/d in unit","house",FALSE
